fm_id,type,Title,alternative_title,language,y1,y2,d1,d2,m1,m2,format,place_id_fk1,place_id_fk2,link,ext_notes,import
2053,printed,Paraphrasis in omnes psalmos Davidicos,0,Latin,1614,1614,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_48710,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2054,printed,"In Iam, IIae D. Thomae Aq. Commentaria [lost book]",0,Latin,1629,1629,0,0,0,0,0,2,0,http://www.odis.be/lnk/en/PB_48787,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2055,printed,Corpus iuris civilis,0,0,1567,1567,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_48831,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2056,printed,Corpus iuris civilis,0,Latin,1575,1575,0,0,0,0,0,26,0,http://www.odis.be/lnk/en/PB_48832,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2057,printed,Corpus iuris canonici,0,Latin,1573,1573,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_48833,"<p>Consists of three volumes and published by Christophe Plantin, Anna van Ertborn, and Martinus I Nutius</p><p>vol 1: Decretum Gratianum =&gt; printed by Theodorus Lindanus en Joannes Verwithagen (<span><br></span></p><p>vol 2: Decretales Gregorii IX =&gt; printed by Joannes Verwithagen</p><p>vol 3: Liber sextus Bonifatii VIII =&gt; printed by Martinus I Nutius</p>",Imported from 20231128_ml_ingest_odis_ml_pb.json
2058,printed,"Anacephalaeosis, seu enumeratio capitum omnium, totius artis dialecticae summam complectens, ac nunc postremum recognita, & nova appendice aucta [lost book]",0,Latin,1597,1597,0,0,0,0,broadsheet,26,0,http://www.odis.be/lnk/en/PB_48851,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2059,printed,In geometrica elementa eisagoge,0,Latin,1565,1565,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_48922,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2060,printed,Arithmeticae practicae libri quatuor,0,Latin,1545,1545,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_48924,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2061,printed,Liber de caeli et mundi [lost book],0,Latin,1475,1475,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_49027,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2062,printed,Liber de caeli et mundi [lost book],0,Latin,1476,1476,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_49029,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2063,printed,Prodidagmata De Dialecticis Vocum Proprietatibvs,0,Latin,1559,1559,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_49031,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2064,printed,Commentarius in tertiam partem S. Thomae Aquinatis,0,Latin,1630,1630,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_49032,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2065,printed,"Logices fundamentum, seu prodidagmata de dialecticis vocum affectionibus & proprietatibus",0,Latin,1563,1563,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_49033,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2066,printed,"Breviarium Codicis Iustinianei, pars altera",0,Latin,1627,1627,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_49217,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2067,printed,In prima B. Ioannis apostoli et evangelistae canonicam epistolam absolutissimus commentarius,0,Latin,1568,1568,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_49272,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2068,printed,In priorem beati Pauli apostoli ad Timotheum epistolam commentarius,Alter item commentarius in priorem beati Petri apostoli canonicam epistolam,Latin,1568,1568,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_49273,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2069,printed,"Seduardus, sive, de vera jurisprudentia ad regem libri XII",0,Latin,1590,1590,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_49363,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
2070,printed,Arithmeticae practicae methodus facilis,0,Latin,1562,1562,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_49380,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
